date,county,state,fips,cases,deaths
2020-09-16,Montgomery,Virginia,51121,6400.43,4
2020-09-16,Nelson,Virginia,51125,389.614,1
2020-09-16,New Kent,Virginia,51127,758.518,2
2020-09-16,Newport News,Virginia,51700,10028,32
2020-09-16,Norfolk,Virginia,51710,17812.3,66
2020-09-16,Northampton,Virginia,51131,1652.9,30
2020-09-16,Northumberland,Virginia,51133,593.159,5
2020-09-16,Norton,Virginia,51720,125.045,0
2020-09-16,Nottoway,Virginia,51135,983.314,15
2020-09-16,Orange,Virginia,51137,1350.46,4
2020-09-16,Page,Virginia,51139,1931.23,29
2020-09-16,Patrick,Virginia,51141,964.927,23
2020-09-16,Petersburg,Virginia,51730,2812.72,26
2020-09-16,Pittsylvania,Virginia,51143,3419.6,7
2020-09-16,Poquoson,Virginia,51735,287.248,1
2020-09-16,Portsmouth,Virginia,51740,9535.27,47
2020-09-16,Powhatan,Virginia,51145,852.052,5
2020-09-16,Prince Edward,Virginia,51147,2298.81,12
2020-09-16,Prince George,Virginia,51149,2948.63,4
2020-09-16,Prince William,Virginia,51153,55899.1,196
2020-09-16,Pulaski,Virginia,51155,817.026,3
2020-09-16,Radford,Virginia,51750,2397.27,0
2020-09-16,Rappahannock,Virginia,51157,254.294,2
2020-09-16,Richmond,Virginia,51159,1999.57,4
2020-09-16,Richmond City,Virginia,51760,18888.2,55
2020-09-16,Roanoke,Virginia,51161,3186.21,5
2020-09-16,Roanoke City,Virginia,51770,6130.36,15
2020-09-16,Rockbridge,Virginia,51163,427.352,2
2020-09-16,Rockingham,Virginia,51165,6269.47,21
2020-09-16,Russell,Virginia,51167,878.873,4
2020-09-16,Salem,Virginia,51775,1009.58,4
2020-09-16,Scott,Virginia,51169,655.736,4
2020-09-16,Shenandoah,Virginia,51171,3834.28,56
2020-09-16,Smyth,Virginia,51173,1631.83,7
2020-09-16,Southampton,Virginia,51175,2885.04,16
2020-09-16,Spotsylvania,Virginia,51177,8608.26,43
2020-09-16,Stafford,Virginia,51179,8630.77,13
2020-09-16,Staunton,Virginia,51790,969.162,0
2020-09-16,Suffolk,Virginia,51800,7529.05,65
2020-09-16,Surry,Virginia,51181,421.205,3
2020-09-16,Sussex,Virginia,51183,1915.83,10
2020-09-16,Tazewell,Virginia,51185,1006.43,2
2020-09-16,Virginia Beach,Virginia,51810,25327,76
2020-09-16,Warren,Virginia,51187,1886.88,6
2020-09-16,Washington,Virginia,51191,2046.1,14
2020-09-16,Waynesboro,Virginia,51820,1008.73,3
2020-09-16,Westmoreland,Virginia,51193,1099.98,3
2020-09-16,Williamsburg,Virginia,51830,780.406,7
2020-09-16,Winchester,Virginia,51840,2147.55,4
2020-09-16,Wise,Virginia,51195,1440.93,7
2020-09-16,Wythe,Virginia,51197,863.076,3
2020-09-16,York,Virginia,51199,2099.1,6
2020-09-17,Accomack,Virginia,51001,6254.73,19
2020-09-17,Albemarle,Virginia,51003,4860.09,20
2020-09-17,Alexandria,Virginia,51510,18168.3,66
2020-09-17,Alleghany,Virginia,51005,325.378,4
2020-09-17,Amelia,Virginia,51007,504.918,4
2020-09-17,Amherst,Virginia,51009,1395.92,3
2020-09-17,Appomattox,Virginia,51011,803.093,2
2020-09-17,Arlington,Virginia,51013,19390.9,146
2020-09-17,Augusta,Virginia,51015,1962.14,7
2020-09-17,Bath,Virginia,51017,34.1752,1
2020-09-17,Bedford,Virginia,51019,2712.78,12
2020-09-17,Bland,Virginia,51021,214.068,4
2020-09-17,Botetourt,Virginia,51023,1151.71,10
2020-09-17,Bristol,Virginia,51520,621.22,3
2020-09-17,Brunswick,Virginia,51025,1299.89,3
2020-09-17,Buchanan,Virginia,51027,549.547,2
2020-09-17,Buckingham,Virginia,51029,3434.14,9
2020-09-17,Buena Vista,Virginia,51530,324.165,1
2020-09-17,Campbell,Virginia,51031,1545.81,4
2020-09-17,Caroline,Virginia,51033,1382.97,5
2020-09-17,Carroll,Virginia,51035,1913.83,21
2020-09-17,Charles City,Virginia,51036,369.386,5
2020-09-17,Charlotte,Virginia,51037,429.863,0
2020-09-17,Charlottesville,Virginia,51540,4322.7,26
2020-09-17,Chesapeake,Virginia,51550,16058.6,58
2020-09-17,Chesterfield,Virginia,51041,24423.2,91
2020-09-17,Clarke,Virginia,51043,397.634,0
2020-09-17,Colonial Heights,Virginia,51570,1162.81,24
2020-09-17,Covington,Virginia,51580,109.703,0
2020-09-17,Craig,Virginia,51045,121.469,0
2020-09-17,Culpeper,Virginia,51047,5655.5,16
2020-09-17,Cumberland,Virginia,51049,451.259,1
2020-09-17,Danville,Virginia,51590,3086.3,22
2020-09-17,Dickenson,Virginia,51051,329.166,1
2020-09-17,Dinwiddie,Virginia,51053,1481.28,10
2020-09-17,Emporia,Virginia,51595,1075.8,24
2020-09-17,Essex,Virginia,51057,708.428,2
2020-09-17,Fairfax,Virginia,51059,99065.8,573
2020-09-17,Fairfax City,Virginia,51600,643.406,7
2020-09-17,Falls Church,Virginia,51610,470.552,6
2020-09-17,Fauquier,Virginia,51061,3975.95,21
2020-09-17,Floyd,Virginia,51063,684.854,5
2020-09-17,Fluvanna,Virginia,51065,1569.54,9
2020-09-17,Franklin,Virginia,51067,1276.07,3
2020-09-17,Franklin City,Virginia,51620,1488.79,9
2020-09-17,Frederick,Virginia,51069,3893.61,11
2020-09-17,Fredericksburg,Virginia,51630,2210.57,5
2020-09-17,Galax,Virginia,51640,1699.34,30
2020-09-17,Giles,Virginia,51071,318.701,0
2020-09-17,Gloucester,Virginia,51073,939.47,2
2020-09-17,Goochland,Virginia,51075,1257.04,7
2020-09-17,Grayson,Virginia,51077,1141.37,10
2020-09-17,Greene,Virginia,51079,829.593,3
2020-09-17,Greensville,Virginia,51081,3028.13,11
2020-09-17,Halifax,Virginia,51083,1252.66,4
2020-09-17,Hampton,Virginia,51650,6788.01,20
2020-09-17,Hanover,Virginia,51085,5163.14,35
2020-09-17,Harrisonburg,Virginia,51660,10986,34
2020-09-17,Henrico,Virginia,51087,23609.7,205
2020-09-17,Henry,Virginia,51089,3807.09,18
2020-09-17,Highland,Virginia,51091,36.2658,0
2020-09-17,Hopewell,Virginia,51670,1574.08,7
2020-09-17,Isle of Wight,Virginia,51093,2922.69,16
2020-09-17,James City,Virginia,51095,3744.5,19
2020-09-17,King George,Virginia,51099,968.072,4
2020-09-17,King William,Virginia,51101,596.778,2
2020-09-17,King and Queen,Virginia,51097,281.853,1
2020-09-17,Lancaster,Virginia,51103,505.462,0
2020-09-17,Lee,Virginia,51105,959.503,6
2020-09-17,Lexington,Virginia,51678,315.568,1
2020-09-17,Loudoun,Virginia,51107,29677.6,120
2020-09-17,Louisa,Virginia,51109,1231.48,4
2020-09-17,Lunenburg,Virginia,51111,430.525,2
2020-09-17,Lynchburg,Virginia,51680,4912.04,9
2020-09-17,Madison,Virginia,51113,464.476,3
2020-09-17,Manassas,Virginia,51683,9007.92,24
2020-09-17,Manassas Park,Virginia,51685,2810.25,8
2020-09-17,Martinsville,Virginia,51690,1353.57,11
2020-09-17,Mathews,Virginia,51115,239.205,0
2020-09-17,Mecklenburg,Virginia,51117,3005.64,33
2020-09-17,Middlesex,Virginia,51119,426.441,8
2020-09-17,Montgomery,Virginia,51121,6480.18,4
2020-09-17,Nelson,Virginia,51125,392.661,1
2020-09-17,New Kent,Virginia,51127,763.86,2
2020-09-17,Newport News,Virginia,51700,10056.4,32
2020-09-17,Norfolk,Virginia,51710,17856.3,67
2020-09-17,Northampton,Virginia,51131,1653.49,30
2020-09-17,Northumberland,Virginia,51133,602.889,5
2020-09-17,Norton,Virginia,51720,126.045,0
2020-09-17,Nottoway,Virginia,51135,987.649,15
2020-09-17,Orange,Virginia,51137,1356.33,4
2020-09-17,Page,Virginia,51139,1937.27,29
2020-09-17,Patrick,Virginia,51141,966.923,24
2020-09-17,Petersburg,Virginia,51730,2822.76,26
2020-09-17,Pittsylvania,Virginia,51143,3442.96,8
2020-09-17,Poquoson,Virginia,51735,287.542,1
2020-09-17,Portsmouth,Virginia,51740,9556.97,48
2020-09-17,Powhatan,Virginia,51145,856.922,5
2020-09-17,Prince Edward,Virginia,51147,2306.51,12
2020-09-17,Prince George,Virginia,51149,2972.8,4
2020-09-17,Prince William,Virginia,51153,56034.3,196
2020-09-17,Pulaski,Virginia,51155,822.297,3
2020-09-17,Radford,Virginia,51750,2404.65,0
2020-09-17,Rappahannock,Virginia,51157,254.294,2
2020-09-17,Richmond,Virginia,51159,2003.85,5
2020-09-17,Richmond City,Virginia,51760,18935.8,56
2020-09-17,Roanoke,Virginia,51161,3225.42,6
2020-09-17,Roanoke City,Virginia,51770,6197.47,16
2020-09-17,Rockbridge,Virginia,51163,432.156,2
2020-09-17,Rockingham,Virginia,51165,6301.05,21
2020-09-17,Russell,Virginia,51167,891.01,4
2020-09-17,Salem,Virginia,51775,1015.57,4
2020-09-17,Scott,Virginia,51169,660.492,4
2020-09-17,Shenandoah,Virginia,51171,3838.04,56
2020-09-17,Smyth,Virginia,51173,1657.44,7
2020-09-17,Southampton,Virginia,51175,2906.41,19
2020-09-17,Spotsylvania,Virginia,51177,8628.44,42
2020-09-17,Stafford,Virginia,51179,8654.34,13
2020-09-17,Staunton,Virginia,51790,977.845,0
2020-09-17,Suffolk,Virginia,51800,7556.89,69
2020-09-17,Surry,Virginia,51181,424.139,3
2020-09-17,Sussex,Virginia,51183,1954.05,10
2020-09-17,Tazewell,Virginia,51185,1025.59,2
2020-09-17,Virginia Beach,Virginia,51810,25419.2,78
2020-09-17,Warren,Virginia,51187,1897.45,6
2020-09-17,Washington,Virginia,51191,2066.58,14
2020-09-17,Waynesboro,Virginia,51820,1016.71,3
2020-09-17,Westmoreland,Virginia,51193,1102.9,3
2020-09-17,Williamsburg,Virginia,51830,783.867,7
2020-09-17,Winchester,Virginia,51840,2154.48,4
2020-09-17,Wise,Virginia,51195,1453.19,7
2020-09-17,Wythe,Virginia,51197,871.174,3
2020-09-17,York,Virginia,51199,2105.44,6
2020-09-18,Accomack,Virginia,51001,6259.26,19
2020-09-18,Albemarle,Virginia,51003,4902.13,20
2020-09-18,Alexandria,Virginia,51510,18209.8,67
2020-09-18,Alleghany,Virginia,51005,326.143,4
2020-09-18,Amelia,Virginia,51007,505.096,4
2020-09-18,Amherst,Virginia,51009,1406.64,4
2020-09-18,Appomattox,Virginia,51011,805.923,2
2020-09-18,Arlington,Virginia,51013,19434.1,146
2020-09-18,Augusta,Virginia,51015,1975.61,7
2020-09-18,Bath,Virginia,51017,37.1148,1
2020-09-18,Bedford,Virginia,51019,2742.69,12
2020-09-18,Bland,Virginia,51021,214.068,4
2020-09-18,Botetourt,Virginia,51023,1157.07,10
2020-09-18,Bristol,Virginia,51520,624.812,3
2020-09-18,Brunswick,Virginia,51025,1305.3,4
2020-09-18,Buchanan,Virginia,51027,560.87,2
2020-09-18,Buckingham,Virginia,51029,3438.69,9
2020-09-18,Buena Vista,Virginia,51530,327.341,1
2020-09-18,Campbell,Virginia,51031,1559.76,4
2020-09-18,Caroline,Virginia,51033,1390.49,5
2020-09-18,Carroll,Virginia,51035,1919.76,21
2020-09-18,Charles City,Virginia,51036,369.386,5
2020-09-18,Charlotte,Virginia,51037,437.146,0
2020-09-18,Charlottesville,Virginia,51540,4384.56,27
2020-09-18,Chesapeake,Virginia,51550,16102.9,66
2020-09-18,Chesterfield,Virginia,51041,24500.7,90
2020-09-18,Clarke,Virginia,51043,398.929,0
2020-09-18,Colonial Heights,Virginia,51570,1167.7,24
2020-09-18,Covington,Virginia,51580,110.232,0
2020-09-18,Craig,Virginia,51045,122.112,0
2020-09-18,Culpeper,Virginia,51047,5666.51,16
2020-09-18,Cumberland,Virginia,51049,451.908,1
2020-09-18,Danville,Virginia,51590,3112.53,22
2020-09-18,Dickenson,Virginia,51051,331.042,1
2020-09-18,Dinwiddie,Virginia,51053,1493.24,10
2020-09-18,Emporia,Virginia,51595,1078.14,25
2020-09-18,Essex,Virginia,51057,710.366,2
2020-09-18,Fairfax,Virginia,51059,99274.8,574
2020-09-18,Fairfax City,Virginia,51600,644.17,7
2020-09-18,Falls Church,Virginia,51610,471.201,6
2020-09-18,Fauquier,Virginia,51061,3986.61,21
2020-09-18,Floyd,Virginia,51063,688.39,5
2020-09-18,Fluvanna,Virginia,51065,1572.36,9
2020-09-18,Franklin,Virginia,51067,1302.67,3
2020-09-18,Franklin City,Virginia,51620,1496.86,9
2020-09-18,Frederick,Virginia,51069,3912.96,11
2020-09-18,Fredericksburg,Virginia,51630,2216.28,5
2020-09-18,Galax,Virginia,51640,1701.57,30
2020-09-18,Giles,Virginia,51071,320.526,0
2020-09-18,Gloucester,Virginia,51073,946.414,2
2020-09-18,Goochland,Virginia,51075,1262.16,7
2020-09-18,Grayson,Virginia,51077,1146,10
2020-09-18,Greene,Virginia,51079,834.846,3
2020-09-18,Greensville,Virginia,51081,3035.49,11
2020-09-18,Halifax,Virginia,51083,1263.55,5
2020-09-18,Hampton,Virginia,51650,6811.33,21
2020-09-18,Hanover,Virginia,51085,5189.81,35
2020-09-18,Harrisonburg,Virginia,51660,11025.7,34
2020-09-18,Henrico,Virginia,51087,23665.3,206
2020-09-18,Henry,Virginia,51089,3825.73,19
2020-09-18,Highland,Virginia,51091,36.6195,0
2020-09-18,Hopewell,Virginia,51670,1582.33,7
2020-09-18,Isle of Wight,Virginia,51093,2938.33,16
2020-09-18,James City,Virginia,51095,3751.56,19
2020-09-18,King George,Virginia,51099,970.546,4
2020-09-18,King William,Virginia,51101,598.894,2
2020-09-18,King and Queen,Virginia,51097,283.447,1
2020-09-18,Lancaster,Virginia,51103,511.052,0
2020-09-18,Lee,Virginia,51105,970.115,6
2020-09-18,Lexington,Virginia,51678,332.336,1
2020-09-18,Loudoun,Virginia,51107,29741.9,122
2020-09-18,Louisa,Virginia,51109,1237.38,5
2020-09-18,Lunenburg,Virginia,51111,432.118,2
2020-09-18,Lynchburg,Virginia,51680,4961.73,9
2020-09-18,Madison,Virginia,51113,466.891,3
2020-09-18,Manassas,Virginia,51683,9017.36,25
2020-09-18,Manassas Park,Virginia,51685,2812.37,7
2020-09-18,Martinsville,Virginia,51690,1358.53,13
2020-09-18,Mathews,Virginia,51115,250.531,0
2020-09-18,Mecklenburg,Virginia,51117,3029.31,33
2020-09-18,Middlesex,Virginia,51119,429.908,8
2020-09-18,Montgomery,Virginia,51121,6561.94,4
2020-09-18,Nelson,Virginia,51125,395.718,1
2020-09-18,New Kent,Virginia,51127,770.116,2
2020-09-18,Newport News,Virginia,51700,10086,32
2020-09-18,Norfolk,Virginia,51710,17901.6,67
2020-09-18,Northampton,Virginia,51131,1654.32,31
2020-09-18,Northumberland,Virginia,51133,612.469,5
2020-09-18,Norton,Virginia,51720,127.286,0
2020-09-18,Nottoway,Virginia,51135,991.708,15
2020-09-18,Orange,Virginia,51137,1362.7,4
2020-09-18,Page,Virginia,51139,1943.45,29
2020-09-18,Patrick,Virginia,51141,969.046,24
2020-09-18,Petersburg,Virginia,51730,2833.43,26
2020-09-18,Pittsylvania,Virginia,51143,3468.48,8
2020-09-18,Poquoson,Virginia,51735,287.956,2
2020-09-18,Portsmouth,Virginia,51740,9580.53,49
2020-09-18,Powhatan,Virginia,51145,862.165,5
2020-09-18,Prince Edward,Virginia,51147,2315.44,12
2020-09-18,Prince George,Virginia,51149,2995,4
2020-09-18,Prince William,Virginia,51153,56166.2,196
2020-09-18,Pulaski,Virginia,51155,826.877,4
2020-09-18,Radford,Virginia,51750,2411.47,0
2020-09-18,Rappahannock,Virginia,51157,254.473,2
2020-09-18,Richmond,Virginia,51159,2008.49,6
2020-09-18,Richmond City,Virginia,51760,18983.5,55
2020-09-18,Roanoke,Virginia,51161,3263.75,6
2020-09-18,Roanoke City,Virginia,51770,6268.37,16
2020-09-18,Rockbridge,Virginia,51163,436.977,2
2020-09-18,Rockingham,Virginia,51165,6335.95,21
2020-09-18,Russell,Virginia,51167,903.129,4
2020-09-18,Salem,Virginia,51775,1022.71,4
2020-09-18,Scott,Virginia,51169,665.56,4
2020-09-18,Shenandoah,Virginia,51171,3842.65,56
2020-09-18,Smyth,Virginia,51173,1682.7,7
2020-09-18,Southampton,Virginia,51175,2919.06,20
2020-09-18,Spotsylvania,Virginia,51177,8648.04,42
2020-09-18,Stafford,Virginia,51179,8677.23,14
2020-09-18,Staunton,Virginia,51790,987.151,0
2020-09-18,Suffolk,Virginia,51800,7589.52,70
2020-09-18,Surry,Virginia,51181,427.085,3
2020-09-18,Sussex,Virginia,51183,1996.07,10
2020-09-18,Tazewell,Virginia,51185,1044.17,2
2020-09-18,Virginia Beach,Virginia,51810,25514.1,78
2020-09-18,Warren,Virginia,51187,1908.28,6
2020-09-18,Washington,Virginia,51191,2088.32,14
2020-09-18,Waynesboro,Virginia,51820,1025.07,3
2020-09-18,Westmoreland,Virginia,51193,1105.07,3
2020-09-18,Williamsburg,Virginia,51830,787.579,7
2020-09-18,Winchester,Virginia,51840,2161.9,4
2020-09-18,Wise,Virginia,51195,1466.45,7
2020-09-18,Wythe,Virginia,51197,879.835,3
2020-09-18,York,Virginia,51199,2112.03,6
2020-09-19,Accomack,Virginia,51001,6264.1,19
2020-09-19,Albemarle,Virginia,51003,4945.48,21
2020-09-19,Alexandria,Virginia,51510,18250,68
2020-09-19,Alleghany,Virginia,51005,326.908,4
2020-09-19,Amelia,Virginia,51007,505.393,5
2020-09-19,Amherst,Virginia,51009,1417.85,4
2020-09-19,Appomattox,Virginia,51011,809.112,2
2020-09-19,Arlington,Virginia,51013,19474.6,146
2020-09-19,Augusta,Virginia,51015,1988.76,7
2020-09-19,Bath,Virginia,51017,40.234,1
2020-09-19,Bedford,Virginia,51019,2774.13,12
2020-09-19,Bland,Virginia,51021,214.068,4
2020-09-19,Botetourt,Virginia,51023,1162.19,10
2020-09-19,Bristol,Virginia,51520,628.647,3
2020-09-19,Brunswick,Virginia,51025,1310.6,4
2020-09-19,Buchanan,Virginia,51027,573.035,2
2020-09-19,Buckingham,Virginia,51029,3444.25,9
2020-09-19,Buena Vista,Virginia,51530,330.639,1
2020-09-19,Campbell,Virginia,51031,1573.32,4
2020-09-19,Caroline,Virginia,51033,1397.26,5
2020-09-19,Carroll,Virginia,51035,1925.24,22
2020-09-19,Charles City,Virginia,51036,369.448,5
2020-09-19,Charlotte,Virginia,51037,446.327,0
2020-09-19,Charlottesville,Virginia,51540,4447.12,27
2020-09-19,Chesapeake,Virginia,51550,16147.4,67
2020-09-19,Chesterfield,Virginia,51041,24575.4,90
2020-09-19,Clarke,Virginia,51043,400.345,0
2020-09-19,Colonial Heights,Virginia,51570,1172.41,24
2020-09-19,Covington,Virginia,51580,110.703,0
2020-09-19,Craig,Virginia,51045,122.579,0
2020-09-19,Culpeper,Virginia,51047,5677.59,16
2020-09-19,Cumberland,Virginia,51049,452.734,1
2020-09-19,Danville,Virginia,51590,3140.51,22
2020-09-19,Dickenson,Virginia,51051,332.393,1
2020-09-19,Dinwiddie,Virginia,51053,1504.97,10
2020-09-19,Emporia,Virginia,51595,1079.96,25
2020-09-19,Essex,Virginia,51057,712.014,2
2020-09-19,Fairfax,Virginia,51059,99480.6,579
2020-09-19,Fairfax City,Virginia,51600,644.878,7
2020-09-19,Falls Church,Virginia,51610,471.851,6
2020-09-19,Fauquier,Virginia,51061,3998.18,21
2020-09-19,Floyd,Virginia,51063,692.169,5
2020-09-19,Fluvanna,Virginia,51065,1575.07,9
2020-09-19,Franklin,Virginia,51067,1330.54,3
2020-09-19,Franklin City,Virginia,51620,1504.29,9
2020-09-19,Frederick,Virginia,51069,3933.69,11
2020-09-19,Fredericksburg,Virginia,51630,2221.64,5
2020-09-19,Galax,Virginia,51640,1703.57,30
2020-09-19,Giles,Virginia,51071,322.295,0
2020-09-19,Gloucester,Virginia,51073,953.077,2
2020-09-19,Goochland,Virginia,51075,1267.23,7
2020-09-19,Grayson,Virginia,51077,1149.94,10
2020-09-19,Greene,Virginia,51079,840.756,3
2020-09-19,Greensville,Virginia,51081,3042.26,11
2020-09-19,Halifax,Virginia,51083,1274.52,5
2020-09-19,Hampton,Virginia,51650,6835.34,21
2020-09-19,Hanover,Virginia,51085,5217.37,36
2020-09-19,Harrisonburg,Virginia,51660,11063.1,34
2020-09-19,Henrico,Virginia,51087,23719.1,208
2020-09-19,Henry,Virginia,51089,3844.18,20
2020-09-19,Highland,Virginia,51091,36.9738,0
2020-09-19,Hopewell,Virginia,51670,1590.89,7
2020-09-19,Isle of Wight,Virginia,51093,2952.88,17
2020-09-19,James City,Virginia,51095,3758.04,19
2020-09-19,King George,Virginia,51099,973.614,4
2020-09-19,King William,Virginia,51101,600.897,2
2020-09-19,King and Queen,Virginia,51097,285.338,1
2020-09-19,Lancaster,Virginia,51103,516.59,0
2020-09-19,Lee,Virginia,51105,982.038,6
2020-09-19,Lexington,Virginia,51678,348.425,1
2020-09-19,Loudoun,Virginia,51107,29807.6,123
2020-09-19,Louisa,Virginia,51109,1243.77,5
2020-09-19,Lunenburg,Virginia,51111,433.715,3
2020-09-19,Lynchburg,Virginia,51680,5014.09,11
2020-09-19,Madison,Virginia,51113,469.311,3
2020-09-19,Manassas,Virginia,51683,9027.05,25
2020-09-19,Manassas Park,Virginia,51685,2813.9,7
2020-09-19,Martinsville,Virginia,51690,1364.51,15
2020-09-19,Mathews,Virginia,51115,260.759,0
2020-09-19,Mecklenburg,Virginia,51117,3055.39,33
2020-09-19,Middlesex,Virginia,51119,433.205,9
2020-09-19,Montgomery,Virginia,51121,6642.73,4
2020-09-19,Nelson,Virginia,51125,398.778,1
2020-09-19,New Kent,Virginia,51127,777.684,2
2020-09-19,Newport News,Virginia,51700,10116.7,33
2020-09-19,Norfolk,Virginia,51710,17945.7,68
2020-09-19,Northampton,Virginia,51131,1655.44,31
2020-09-19,Northumberland,Virginia,51133,621.062,5
2020-09-19,Norton,Virginia,51720,128.764,0
2020-09-19,Nottoway,Virginia,51135,995.657,16
2020-09-19,Orange,Virginia,51137,1369.49,4
2020-09-19,Page,Virginia,51139,1949.82,29
2020-09-19,Patrick,Virginia,51141,971.35,24
2020-09-19,Petersburg,Virginia,51730,2844.84,26
2020-09-19,Pittsylvania,Virginia,51143,3496.11,9
2020-09-19,Poquoson,Virginia,51735,288.428,2
2020-09-19,Portsmouth,Virginia,51740,9605.77,51
2020-09-19,Powhatan,Virginia,51145,867.415,5
2020-09-19,Prince Edward,Virginia,51147,2325.85,12
2020-09-19,Prince George,Virginia,51149,3016.88,4
2020-09-19,Prince William,Virginia,51153,56293.2,199
2020-09-19,Pulaski,Virginia,51155,831.054,4
2020-09-19,Radford,Virginia,51750,2417.24,1
2020-09-19,Rappahannock,Virginia,51157,254.83,2
2020-09-19,Richmond,Virginia,51159,2012.19,6
2020-09-19,Richmond City,Virginia,51760,19033.1,55
2020-09-19,Roanoke,Virginia,51161,3300.15,7
2020-09-19,Roanoke City,Virginia,51770,6343.11,17
2020-09-19,Rockbridge,Virginia,51163,441.924,2
2020-09-19,Rockingham,Virginia,51165,6373.91,21
2020-09-19,Russell,Virginia,51167,914.386,4
2020-09-19,Salem,Virginia,51775,1030.93,4
2020-09-19,Scott,Virginia,51169,671.108,4
2020-09-19,Shenandoah,Virginia,51171,3848.33,57
2020-09-19,Smyth,Virginia,51173,1706,7
2020-09-19,Southampton,Virginia,51175,2931.21,21
2020-09-19,Spotsylvania,Virginia,51177,8667.2,43
2020-09-19,Stafford,Virginia,51179,8699.93,14
2020-09-19,Staunton,Virginia,51790,997.061,0
2020-09-19,Suffolk,Virginia,51800,7626.46,71
2020-09-19,Surry,Virginia,51181,430.096,3
2020-09-19,Sussex,Virginia,51183,2038.46,10
2020-09-19,Tazewell,Virginia,51185,1061.02,2
2020-09-19,Virginia Beach,Virginia,51810,25609.2,79
2020-09-19,Warren,Virginia,51187,1919.3,6
2020-09-19,Washington,Virginia,51191,2111.58,16
2020-09-19,Waynesboro,Virginia,51820,1033.92,3
2020-09-19,Westmoreland,Virginia,51193,1106.72,3
2020-09-19,Williamsburg,Virginia,51830,791.472,7
2020-09-19,Winchester,Virginia,51840,2169.44,4
2020-09-19,Wise,Virginia,51195,1480.08,7
2020-09-19,Wythe,Virginia,51197,888.571,3
2020-09-19,York,Virginia,51199,2118.76,6
2020-09-20,Accomack,Virginia,51001,6268.52,19
2020-09-20,Albemarle,Virginia,51003,4987.67,21
2020-09-20,Alexandria,Virginia,51510,18288.8,68
2020-09-20,Alleghany,Virginia,51005,327.673,4
2020-09-20,Amelia,Virginia,51007,505.864,5
2020-09-20,Amherst,Virginia,51009,1429.58,4
2020-09-20,Appomattox,Virginia,51011,812.473,3
2020-09-20,Arlington,Virginia,51013,19513.4,146
2020-09-20,Augusta,Virginia,51015,2001.07,7
2020-09-20,Bath,Virginia,51017,42.9998,1
2020-09-20,Bedford,Virginia,51019,2806.3,12
2020-09-20,Bland,Virginia,51021,214.068,4
2020-09-20,Botetourt,Virginia,51023,1167.32,10
2020-09-20,Bristol,Virginia,51520,632.595,3
2020-09-20,Brunswick,Virginia,51025,1315.84,4
2020-09-20,Buchanan,Virginia,51027,585.715,2
2020-09-20,Buckingham,Virginia,51029,3450.91,9
2020-09-20,Buena Vista,Virginia,51530,333.817,1
2020-09-20,Campbell,Virginia,51031,1586.76,4
2020-09-20,Caroline,Virginia,51033,1403.02,5
2020-09-20,Carroll,Virginia,51035,1930.42,23
2020-09-20,Charles City,Virginia,51036,369.686,5
2020-09-20,Charlotte,Virginia,51037,457.722,0
2020-09-20,Charlottesville,Virginia,51540,4509.55,28
2020-09-20,Chesapeake,Virginia,51550,16191.7,68
2020-09-20,Chesterfield,Virginia,51041,24647.1,91
2020-09-20,Clarke,Virginia,51043,401.876,0
2020-09-20,Colonial Heights,Virginia,51570,1176.71,24
2020-09-20,Covington,Virginia,51580,111.115,0
2020-09-20,Craig,Virginia,51045,122.93,0
2020-09-20,Culpeper,Virginia,51047,5688.25,16
2020-09-20,Cumberland,Virginia,51049,453.736,1
2020-09-20,Danville,Virginia,51590,3169.34,22
2020-09-20,Dickenson,Virginia,51051,333.391,1
2020-09-20,Dinwiddie,Virginia,51053,1516.52,11
2020-09-20,Emporia,Virginia,51595,1081.49,25
2020-09-20,Essex,Virginia,51057,713.426,2
2020-09-20,Fairfax,Virginia,51059,99681.6,581
2020-09-20,Fairfax City,Virginia,51600,645.584,7
2020-09-20,Falls Church,Virginia,51610,472.559,6
2020-09-20,Fauquier,Virginia,51061,4010.62,21
2020-09-20,Floyd,Virginia,51063,696.119,5
2020-09-20,Fluvanna,Virginia,51065,1577.54,9
2020-09-20,Franklin,Virginia,51067,1359.16,3
2020-09-20,Franklin City,Virginia,51620,1511.13,9
2020-09-20,Frederick,Virginia,51069,3955.51,11
2020-09-20,Fredericksburg,Virginia,51630,2226.48,5
2020-09-20,Galax,Virginia,51640,1705.33,30
2020-09-20,Giles,Virginia,51071,324.004,0
2020-09-20,Gloucester,Virginia,51073,959.558,2
2020-09-20,Goochland,Virginia,51075,1272.12,7
2020-09-20,Grayson,Virginia,51077,1153.22,10
2020-09-20,Greene,Virginia,51079,847.07,3
2020-09-20,Greensville,Virginia,51081,3048.56,11
2020-09-20,Halifax,Virginia,51083,1285.19,6
2020-09-20,Hampton,Virginia,51650,6859.33,21
2020-09-20,Hanover,Virginia,51085,5245.43,36
2020-09-20,Harrisonburg,Virginia,51660,11098.4,34
2020-09-20,Henrico,Virginia,51087,23770.8,209
2020-09-20,Henry,Virginia,51089,3862.31,20
2020-09-20,Highland,Virginia,51091,37.3278,0
2020-09-20,Hopewell,Virginia,51670,1599.79,7
2020-09-20,Isle of Wight,Virginia,51093,2966.25,17
2020-09-20,James City,Virginia,51095,3764.34,19
2020-09-20,King George,Virginia,51099,976.971,4
